title,lang,source_name,format,category,cefr_level,license,text
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I do n't like heavy metal music .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Lady Gaga is a woman whom many young people enjoy .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I became interested in Japan .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,These houses were built before the war .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,There are few girls in the soccer team .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The woman listening to the music looked so happy .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She cooks for her little brother .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Her little brother liked collecting pocket knives .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,There will be consequences .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,They were married in Rome .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,It 's time to go .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The teacher often gave out chocolate .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I wish I could find my real parents .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I wish we could have gone to the movies .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The soccer stadium was full of fans .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The meat was still a little too raw .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I am not sad either .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,His grandfather retired last year .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I prefer mild climates .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,"This was hers , and she gave it to me a few years before she died ."
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He always had a toothpick in his mouth .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She will do it as soon as she comes back from lunch .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Would you like me to carry that for you ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He had to wear a tie to work .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Today is another weekday .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,You can use ours .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I wish I had a cat .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,My printer ran out of ink .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Her eyes were closed .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I wish I could go out tonight .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I left the house on time but the train was late .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Both of you are late .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,There is a teacher from France .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,There was a girl killed here yesterday .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He ran around the park .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He ran across the basketball court .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He asked the teacher what to do .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I feel it necessary to speak up .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,We rarely see each other .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,We have n't met yet .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Everyone needs healthy food .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Carrie knew her sister was happy .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Would you hand me that white one ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Do you think you were changed by what you saw ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I have n't seen her since we were in high school together .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He pressed the leaf in the pages of an old book .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I wish I could find my other sock .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,We 've lived in Tokyo for a long time .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,This is made of paper .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Chicken is healthier than beef .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I have never met his girlfriend but I have seen her .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He 's got a girlfriend .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I was born here .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I do not always listen to music .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I 'm not sure when to use this unusual fork .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,You ca n't pet service dogs or police dogs .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She runs very fast .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I do n't know who she is .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The area was best known for their pineapples .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She taught her children to be polite .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I wish I could be a scientist .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He always boiled his broccoli .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I wish I had known .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The presenter started to speak .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Can you teach her how to walk ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,You must teach her where to go .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Is it Tuesday already ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Is it already 5 p. m.?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Sitting for too long is a bad idea .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I got bored at the beach .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,There was nothing to save after the fire .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,There were several lobsters in the tank .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Would you mind if our friends came with us ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He 's got a bad temper .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I would like you to do it before dinner .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Some pop singers have no talent .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She is an FBI agent .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She is very excited about her upcoming trip .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,My aunt had three daughters .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I think I need to lose a few more kilograms .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The dryer ate my sock .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I grew up with three brothers .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Shall I help you with your homework ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Each story is different from the others .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Who is your favorite Japanese artist ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,It was the day when she broke her arm .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She was happy but now she is sad .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I have n't mailed it yet .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I wish we could tell them .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I told him I would do it .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I told you he could do it .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,What a boring teacher !
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Have you ever been married ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Have you met the groom yet ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She only has a few friends .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,It is as hot as the desert .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,"If it was his , where did it go ?"
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,That child has a puppy .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,That boy seems interested in you .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,It would be better if I went .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Many cities have metros .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The food was brought on beautiful plates .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,They went skiing last winter .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Let 's wait in front of the store .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Mother loved mixing cream with everything .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Many children picked the fruit .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,"If we had known , we 'd have come ."
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,"If I had known it would be like this , I would n't have come !"
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The story was covered by many reporters .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I tried to clean up .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,How many frogs are in your aquarium ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I wish it would stop raining .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,"If she had known , she 'd have stayed ."
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,"In order to lose weight , he ate vegetables ."
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,"In order to save time , he drove ."
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I said I was going home .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She hoped to find a good job at the job fair .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Movies produced in Hollywood are popular .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She said she had something to tell you but she did n't say what it was .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He spoke to both of us .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He told us what he had seen .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,This area is known for its peaches .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The food is usually good there .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,They planned to go to Canada .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,They often liked doing things together .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I 'd like to be a godmother .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,"If I had found it , you 'd know ."
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Have you ever seen this kind of issue before ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Have you ever seen anything like this before ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Where did you buy that beautiful pair of pajamas ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Jane had a nice jacket collection .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,My tooth is loose .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I need to see my dentist for this toothache .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She began to walk more and more slowly .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,My dog died when I was five .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Have you ever been in a limo ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I lent her my coat .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She put makeup on every day .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She ate spaghetti every week .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The trees planted last year look great .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,"It will be April soon , so I will finally get to see beautiful cherry blossom trees ."
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Our kids have trouble deciding what to wear to school .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Have you seen my sneakers ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,My grandmother was always wonderful at telling bedtime stories .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He caused a problem .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Her hair was as soft as silk .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The Americans fought in the Vietnamese War .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,We show children how to be creative .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,A baby sheep is called a lamb .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,It should get cooler in the afternoon .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,It is in the mountains where you see beautiful trees .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Nothing in this dinosaur museum is real .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,They may be at the restaurant already .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She went home late .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Do not listen to your older sister because she is not always right .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The story brought us hope .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,"Because his fingers were broken , he could no longer play the piano ."
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The staff have n't opened the office yet .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Whales are generally peaceful animals .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She was as beautiful as they said .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Who is the author of that book ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Tokyo is preparing for the 2020 Olympics .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,It was then that I saw her .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,It was summer when I saw her again .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I have just finished my homework .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He was n't allowed to have any alcohol .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He is a man whose career has been long and successful .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I 'd like you to set the table for dinner .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Shall we start the conference now ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She works on Wall Street .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Do you have plans to travel to Europe this year ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I hope to go to France one day .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Have you seen it already ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Her eyes were as kind as ever .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I have been teaching here for many years .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I wish I was rich .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I do n't know what to do about those noisy neighbors .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Has the movie just started ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He had very powerful legs .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Lisa does not always want to spend time with her boyfriend .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,The women coming over today are my friends .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,We love to invite our friends over .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He died doing what he believed in .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,It was found yesterday .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,It was found on the train .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She said I could borrow hers .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I forgot my slippers but she let me borrow hers .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I wish she could be there .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,We heard frogs near the lake .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Shall we take Jessica to the hospital ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,She had to start over .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Let 's eat fish as many times as possible .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,He loves his sneakers more than his regular shoes .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Why do you always wear sneakers ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Obama is a person whose power is respected .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I do n't know where I put my house keys last night .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,I found his keys by the door .
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,When was this built ?
na,en,cefr-sp,sentence-level,reference,A2,CC BY-NC-SA 4.0,Which Canadian cities have you visited ?
